openalex_id,doi,title,year,venue,track,source,fetch_ts_utc,source_url,sha256,n_chars
W4410124944,10.1101/2025.05.05.652309,Phylogenetic Analysis and Machine Learning Identify Signatures of Selection and Predict Deleterious Mutations in Common Bean,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:37Z,https://openalex.org/W4410124944,e0b2c538f6fad66bc93c8c1f6f7fe8685919ff310695ffe89a319777e43e7de7,2287
W4412676779,10.1101/2025.07.23.666480,Habitat and seasonal drivers of leukocyte profiles within and across Neotropical bat species,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:37Z,https://openalex.org/W4412676779,643b90c083ae0dd6566caa9a3cefa4062af35e65797a2724221ec620c2699838,1431
W4413124980,10.1101/2025.08.06.668925,"Single-cell, Spatially-Resolved TCR Profiling Links T Cell Phenotype and Clonality in Human Tumors",2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W4413124980,89cf84b175614b36aa368ae265379345b155fbe192f2521a5950e242c2dd8fe8,1732
W4413476128,10.1101/2025.08.19.671102,Advancing Provenance Assignment using Machine Learning and Time Series Analysis of Chemical Chronologies in Archival Tissues,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W4413476128,a2abbbdad91f57cdddf6ea8fa93f124324d468ce503dd5cb39ae81fa151a8414,2500
W2756414786,10.1101/190207,A blood-based signature of cerebrospinal fluid A <i>β</i> <sub>1–42</sub> status,2017,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W2756414786,d273885e44f1cdde4400902f42a1ffd615feaffcdd259758b5c7ff0b10595795,1902
W2769793759,10.5204/thesis.eprints.112365,Ultrahigh Dimensional Variable Selection for Interpolation of Geostatistical Data: Case Studies in Soil Carbon Modelling,2017,Queensland University of Technology,abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W2769793759,a3187b445a8517bdee1adbc16d6d7980449e77d3876d725a095facdb16fde265,741
W2976432222,10.1101/784538,Quantitative Genomic Dissection of Soybean Yield Components,2019,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W2976432222,554910fde542e6d7360dd50a2c40e683ec9e2a9fb603bf892020e835d4cf602d,1599
W3080700826,10.1101/2020.08.21.261578,A sort-seq approach to the development of single fluorescent protein biosensors,2020,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W3080700826,aaf2c96f1b4a962f121f76ea4f5aafc5720e3611004d4e3e3a757f3cbd1f3e2a,1834
W3081457613,10.2139/ssrn.3300193,Estimation and Updating Methods for Hedonic Valuation,2018,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:38Z,https://openalex.org/W3081457613,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W3119216165,10.1101/2020.11.02.365197,Grapevine microbiota reflect diversity among compartments and complex interactions within and among root and shoot systems,2020,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3119216165,265b24f560dc938e51b90ca271cd47b3eece659b90c206771d0f52a6392c118a,2609
W3124891870,10.53846/goediss-8358,"Space-time modelling of seasonal soil moisture for improved crop production – the case of the Guinea savannah region, Ghana",2020,,abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3124891870,ba9d9821528c5c80fbe2981066bf272903e29fb4cff6f0c0bb1c199c7c4c6cba,5505
W3129283653,10.1101/2021.02.21.432130,"Longitudinally stable, brain-based predictive models mediate the relationships between childhood cognition and socio-demographic, psychological and genetic factors",2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3129283653,f841bd37b3e84de637cf165537878db570cbeef7f446b341e3ce3702b95079a2,2364
W3132207896,10.1101/2021.02.17.431706,Process-explicit models reveal pathway to extinction for woolly mammoth using pattern-oriented validation,2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3132207896,4b5dac8335297d247a741915b8b80320c9741e902ff0cee4fa8c42406bcfbb5b,1094
W3156686903,10.31274/td-20240329-469,Learning feature interactions with and without specifications,2021,,abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3156686903,7e182892d40d4fc49972b8bb3db50218b3dec282012cb493371b077681220c12,2564
W3159269095,10.1101/2021.04.23.441084,Automated Raman micro-spectroscopy of epithelial cells for the high-throughput classification,2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:39Z,https://openalex.org/W3159269095,dcda75e71012ad8d48635e024fb8abc1771dc3261dae43810652a94e03cf1a49,1246
W3165346034,10.1101/2021.05.26.445789,KIR gene content imputation from single-nucleotide polymorphisms in the Finnish population,2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W3165346034,a4bf6c52491036329a5b5de3a5b48f14e2287a99b2820d4db86de1b95662537c,1127
W3170773535,10.21203/rs.3.rs-340760/v1,Matrix condition mitigates the effects of habitat fragmentation on species extinction risk,2021,Research Square,abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W3170773535,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W3197014027,10.1101/2021.08.26.457748,Fluorescence lifetime imaging as an <i>in situ</i> and label-free readout for the chemical composition of lignin,2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W3197014027,5eb5d0442545a3fa33f9c31366449ca718eab3416da50ad16b6ebe58fca772e4,1420
W3217441497,10.1101/2021.11.29.470309,Genetic architecture and genomic prediction accuracy of apple quantitative traits across environments,2021,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W3217441497,2311d835ad0669ba5d0e2ea2efc65970e93579096a6e894301e68470dd48b220,1139
W4200022641,10.18174/553303,Towards strategies to manage weeds in turf without herbicides,2021,,abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W4200022641,8938bff1b4e0741a1f690db15e62979738bbd233dd4ca0174a83f5a6353496b6,90
W4205247465,10.5204/thesis.eprints.211253,Statistical modeling and machine learning in longitudinal data analysis,2021,Queensland University of Technology,abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W4205247465,8ba417ff10bfb779f6055583469e4c62ab919493a552a7be75dbca2dd62c0286,664
W4205980016,10.18174/532848,Investigating soil moisture dynamics for improved applications of radar satellites in agricultural water management,2021,,abstract_only,openalex,2026-07-02T21:17:40Z,https://openalex.org/W4205980016,1c95ad832c023840444e3551709fe75f6ebe64ac9ca5e086d80928861b65e726,194
W4206659671,10.1101/2022.01.03.474763,Interpreting tree ensemble machine learning models with endoR,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4206659671,1b8c6f9fc42aa7c68ad776c3ddbb4e433ce650fd2845b23c150b0165cab7183e,2362
W4206982908,10.1101/2022.01.19.476872,Machine learning algorithms predict soil seed bank persistence from easily available traits,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4206982908,6b944817aadeed1e9d783c4a3c87c7448108957b6ff32080435efeb7dccabdfb,1924
W4211219030,10.2139/ssrn.3977693,A Consolidated Database of Police-Reported Motor Vehicle Traffic Accidents in the United States for Actuarial Applications,2021,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4211219030,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4221098144,10.1101/2022.03.14.484240,The Regulatory Mendelian Mutation score for GRCh38,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4221098144,fb6d835f9060f14c66cc11d91e9108fb0ef1766fc9e622870f2aea34600d2de7,1071
W4223583662,10.1101/2022.04.06.487300,Thresholding Gini Variable Importance with a single trained Random Forest: An Empirical Bayes Approach,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4223583662,41a3272e0ecd95b5cb5b0664179dc24030bf39183e51ab722bce90b363c08771,1715
W4225484368,10.2139/ssrn.4068193,"Depth to Sodicity Constraint Mapping of the Murray-Darling Basin, Australia",2022,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:41Z,https://openalex.org/W4225484368,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4281290742,10.1101/2022.05.10.22274885,A Discovery and Verification Approach for Pharmacovigilance using Electronic Health Care Data,2022,medRxiv,abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4281290742,216767dfbc6cc3197917139d6e964eb27400dc378ad8d86f5a4124e41f864d1a,1808
W4283656118,10.1101/2022.06.24.497513,Desiccation resistance differences in <i>Drosophila</i> species can be largely explained by variations in cuticular hydrocarbons,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4283656118,ea880152ac11cf1c22f3d4795555d85dcea32bf84d6746ff0ec2ac8f6959040c,2498
W4285177678,10.2139/ssrn.4132380,Bird Response to Small- and Large-Scale Natural Disturbances in Mountain Spruce Forests in Central Europe,2022,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4285177678,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4285588656,10.1101/2022.07.13.499741,Seasonal bee communities vary in their responses to local and landscape scales: implication for land managers,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4285588656,604ff9cc87c87e87a713287ef889b24b52930beda5eebce3f1692aa9ecfaa72f,1833
W4286383059,10.1101/2022.07.20.500810,Elucidating the patterns of pleiotropy and its biological relevance in maize,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4286383059,c72e4d3a55743f92cd398860c8c8184560c9a465d68f255252c3ac5fa9777b14,2660
W4293209933,10.2139/ssrn.4129830,Europe-Wide Air Pollution Modeling from 2000 to 2019 Using Geographically Weighted Regression,2022,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4293209933,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4295792287,10.1101/2022.09.12.507513,CimpleG: Finding simple CpG methylation signatures,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:42Z,https://openalex.org/W4295792287,25d3e174d9b1bf74bb893b47dc1eeb14c67c5fffe266ae0120cdc67a9b17d6c6,1212
W4301368527,10.1101/2022.10.03.510585,Systems-level investigation of mucopolysaccharidosis IIIA identifies deficient synaptic activity as a key driver of disease progression,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4301368527,7e75cc0d271928fb5ec9f05c51a55497521c0be487d4c423e28e96366f502be8,2727
W4304098020,10.21203/rs.3.rs-2102208/v1,Features and spatial patterns of an agricultural landscape along an urban-rural gradient,2022,Research Square,abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4304098020,6e7c6188a23f73b0a981cd28e331d7fbddb0e4faa9d252d1c49a56153550343a,1868
W4307435789,10.1101/2022.10.21.513222,Optimal microRNA sequencing depth to predict cancer patient survival with random forest and Cox models,2022,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4307435789,ec26d6fe62b6f8747dc0333abb99a518a046819ae538664550c95dd53911f98e,1579
W4309692134,10.21203/rs.3.rs-2285751/v1,Predicting high resolution total phosphorus concentrations for soils of the Upper Mississippi River Basin using machine learning,2022,Research Square,abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4309692134,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4368372290,10.21203/rs.3.rs-2876788/v1,Modeling the effects of climate change on the habitat suitability of Mediterranean gorgonians,2023,Research Square,abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4368372290,e5fd24bcde5d3b27e8992ca745e3e8b67273c6b8c6ac151aea0b459663fe53b0,1614
W4377009906,10.48550/arxiv.2305.09536,A Comparative Study of Methods for Estimating Conditional Shapley Values and When to Use Them,2023,ArXiv.org,abstract_only,openalex,2026-07-02T21:17:43Z,https://openalex.org/W4377009906,4e095f3ec830e707b0b26db91741c3e8c1865479073f5e0176209b65fb92dc21,1793
W4378421052,10.2139/ssrn.4460034,The Extra Value of Online Investor Sentiment Measures on Forecasting Stock Return Volatility: A Large-Scale Longitudinal Evaluation Based on Chinese Stock Market,2023,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:44Z,https://openalex.org/W4378421052,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4379615361,10.1101/2023.06.06.543755,TaxaHFE: A machine learning approach to collapse microbiome datasets using taxonomic structure,2023,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:44Z,https://openalex.org/W4379615361,79166e8c68ced28436e4e00336041b46d2c67f8e63ea630f2a9f1d6f40ec0fa7,1562
W4383040565,10.1101/2023.07.03.547607,Multi-omic integration of microbiome data for identifying disease-associated modules,2023,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:44Z,https://openalex.org/W4383040565,b0d4c47477335f317abf26a4c3dd0a161ef89fc7a689c3a1a5a6837f504b0a93,2884
W4385545386,10.21203/rs.3.rs-3191245/v1,Evolutionary diversification and succession of soil huge phages in glacier foreland,2023,Research Square,abstract_only,openalex,2026-07-02T21:17:45Z,https://openalex.org/W4385545386,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4385968094,10.48550/arxiv.2308.01323,Evaluation of network-guided random forest for disease gene discovery,2023,ArXiv.org,abstract_only,openalex,2026-07-02T21:17:45Z,https://openalex.org/W4385968094,c4f0fda8eecc17e0c4b142e5f506e98399ec8dabf2b856e1dbe4d37a71de723a,1153
W4387401520,10.2139/ssrn.4594434,Using Local Ensemble Models and Landsat Bare Soil Composites for Large-Scale Soil Organic Carbon Maps,2023,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:45Z,https://openalex.org/W4387401520,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4390738766,10.21203/rs.3.rs-3750719/v1,Oral and gut microbiome profiles in early Parkinson’s disease,2024,Research Square,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4390738766,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4390816473,10.21203/rs.3.rs-3545267/v1,Integrating agronomy and machine learning to generate high-resolution global maps of yield potential with local relevance,2024,Research Square,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4390816473,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4391229939,10.21203/rs.3.rs-3889721/v1,"Prediction accuracy and heritability of UAV based biomass estimation in wheat variety trials as affected by variable type, modelling strategy and sampling location",2024,Research Square,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4391229939,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4391754998,10.1101/2024.02.09.24302602,The relationship between cognitive abilities and mental health as represented by cognitive abilities at the neural and genetic levels of analysis,2024,medRxiv,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4391754998,2af37132773ba8128e49438c76cb711dec3045a190c1bfc03de3bc476eb14211,2430
W4391779313,10.21203/rs.3.rs-3944268/v1,The zebrafish gut microbiome influences benzo[a]pyrene developmental neurotoxicity,2024,Research Square,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4391779313,fda9a988a510a48c01840b0b4a1c4d549ccb03b3fff51240c08015737ce84d6f,1704
W4392189272,10.2737/rds-2024-0020,North American models of habitat quality and migration potential under climate change,2024,Forest Service Research Data Archive,abstract_only,openalex,2026-07-02T21:17:46Z,https://openalex.org/W4392189272,348b938e6894c1883b26bc365d1465c894b35a3ed25e4ffe6625a5e20ee574e1,352
W4392189703,10.1101/2024.02.20.581206,Using runs of homozygosity and machine learning to disentangle sources of inbreeding and infer self-fertilization rates,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4392189703,7c1dfc1311646647491b9ee1020e2b0e37fa4d8fb8c43ab079668166ad21329f,1767
W4392966910,10.1101/2024.03.18.24304461,Using machine learning to evaluate the value of genetic liabilities in classification of hypertension within the UK Biobank,2024,medRxiv,abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4392966910,fe4d3d2ec14e60d7e50f7b72a6c9e34011f3391f986085bf98070610e6b155bd,1977
W4393339618,10.1101/2024.03.30.587419,A Gridded Microclimate Dataset from a Sub-Arctic Biodiversity Hotspot in Finland,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4393339618,41c3d958daf0e5760acaf5494143f74c39271c125506efec3a36d342f325d7b7,1085
W4393578651,10.1101/2024.04.01.587647,A specific and portable gene expression program underlies antigen archiving by lymphatic endothelial cells,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4393578651,94690b393d4651ba4415b8923e72b788b0b192d85789ad84aedb372aab7bbb00,1238
W4394579310,10.1101/2024.04.04.24305205,Preregistered analytic plan: the gut microbiome and acute kidney injury in sepsis,2024,medRxiv,abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4394579310,18d68713c87d43a94bc7b2974e37cb6364f2eb5d29960adfeaf4724d56a3bdd3,1669
W4394993124,10.2139/ssrn.4800406,High-Resolution National Radon Maps Based on Massive Indoor Measurements in the United States,2024,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4394993124,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4395055577,10.2139/ssrn.4804008,Predicting Plants in the Wild: Mapping Arctic and Boreal Plants with Uas-Based Visible and Near Infrared Reflectance Spectra,2024,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:47Z,https://openalex.org/W4395055577,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4396694802,10.2139/ssrn.4819154,Comprehensive Faults Analysis on the Direct Current Side of Photovoltaic Systems Using Logistic Model Tree Algorithm,2024,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4396694802,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4396708820,10.21203/rs.3.rs-4242496/v1,Single-cell hdWGCNA reveals Metastatic protective macrophages and development of deep learning model in uveal melanoma,2024,Research Square,abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4396708820,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4398292170,10.1101/2024.05.22.595340,The contribution of epigenetic variation to evolution in crows,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4398292170,a13695afb465a9c2a65590880bc81cc12fc8f72be1fb2ca2df1c3d0a8e6e13f7,1043
W4399035588,10.1101/2024.05.23.595461,Predicting the infecting dengue serotype from antibody titre data using machine learning,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4399035588,937ccb3e5e31abf38ae47fafb0ce7693a75a2a4755019e163bb21edb1a129a9c,2246
W4399179345,10.2139/ssrn.4848415,Classification of Potato Crops in the High Andean Zone Through Sentinel -1/2 Image Fusion,2024,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4399179345,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4399522650,10.32614/cran.package.oste,OSTE: Optimal Survival Trees Ensemble,2021,,abstract_only,openalex,2026-07-02T21:17:48Z,https://openalex.org/W4399522650,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4399577330,10.32614/cran.package.blockforest,blockForest: Block Forests: Random Forests for Blocks of Clinical and Omics Covariate Data,2018,,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4399577330,24f96a7e2d5afc3b6d2e6852b7b49f291ded8a32a98efd3fbedab01538ecd316,1366
W4399581849,10.32614/cran.package.stratifiedmedicine,StratifiedMedicine: Stratified Medicine,2019,,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4399581849,d426121623ed5342c6d9f26f9da76ed3353381c49b0857cf64997cec35a7c9f6,788
W4399584425,10.32614/cran.package.rfvimptest,rfvimptest: Sequential Permutation Testing of Random Forest Variable Importance Measures,2022,,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4399584425,0727867eb1bff831d498bafaeeff8cae00106dd0089764544dcb6ac4c1d13dff,909
W4399855314,10.2139/ssrn.4840403,Assessing the Conventional Wisdom on Dollar Store Locations Through Machine Learning,2024,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4399855314,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4400227025,10.21203/rs.3.rs-4569700/v1,Early life factors shaping infant gut anellovirus composition and associations with childhood atopic disease,2024,Research Square,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4400227025,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4401482317,10.21203/rs.3.rs-4720457/v1,"HIV Infection and Exposure Increases Cariogenic Taxa, Reduces Taxonomic Turnover, and Homogenizes Spatial Differentiation for the Supragingival Microbiome",2024,Research Square,abstract_only,openalex,2026-07-02T21:17:49Z,https://openalex.org/W4401482317,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4401687807,10.1101/2024.08.17.608424,Homoploid Hybrid Speciation in a Marine Pelagic Fish <i>Megalaspis cordyla</i> (Carangidae),2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4401687807,b819c319d0ed5c1389f36d60f2bd94f98165af6b006665f8af1305a333d5dbb9,2013
W4401856340,10.1101/2024.08.19.608715,Temperature fluctuations influence predictions of landscape-scale spruce budworm defoliation in a physiologically-informed species distribution model,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4401856340,a8929a8e61673a9a27832ab3db47cdaf58eb3f3885fe79ef647dbaa62ecff728,2143
W4405385075,10.1101/2024.12.06.627256,Seed dispersal disruption limits tropical forest regrowth,2024,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4405385075,781249460597807b4c0576d3d016fd6712714e172888060ce13b915439a2ad90,842
W4405984869,10.21203/rs.3.rs-5735672/v1,Transmission pathways of Campylobacter jejuni between humans and livestock in rural Ethiopia are highly complex and interdependent,2025,Research Square,abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4405984869,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4407313957,10.1101/2025.02.07.637171,WISER: an innovative and efficient method for correcting population structure in omics-based selection and association studies,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4407313957,14dee3382d070c9cda47c2eb8c67ba6b29af4e050a8ed8914d9907cd9e81c7ed,1837
W4407995512,10.1101/2025.02.20.639396,"Highlighting the species diversity, pricing trends, and conservation concerns in a major ornamental fish hub",2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:50Z,https://openalex.org/W4407995512,386e3312dcd50585bab78a3cc2f6e91a506597e4a0c5c28b56165ac17f1fe288,1072
W4408110046,10.2139/ssrn.5162541,Forecasting Inflation With the Hedged Random Forest,2025,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4408110046,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4408537278,10.1101/2025.03.14.643213,Integration of Proxy Intermediate Omics traits into a Nonlinear Two-Step model for accurate phenotypic prediction,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4408537278,86d122064886e0a65816f340cb009b0579ed4c5588efd1b31f668c2563429299,1811
W4410333880,10.2139/ssrn.5253398,What Strategies Would Sheep Farmers Implement to Adapt to Climate Change? A Cross-National Comparison of Sheep Farming Systems in the Mediterranean,2025,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4410333880,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4410652142,10.1101/2025.05.20.655031,Tracking Lesion Growth in the Field: Imaging and Deep Learning Reveal Components of Quantitative Resistance,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4410652142,27e877215aabed92e78135adaed4d537ab7d2ce09981d54097a6f50b83b06914,1454
W4411777673,10.1101/2025.06.27.660101,Mammal placental phenotypes are predictable from microRNA repertoires.,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4411777673,3abc847a1687f3b4632d75d9519e1afb5ce79aa38f365c99bb07afe7e1f225ed,1547
W4412105028,10.1101/2025.07.07.663616,Navigating parasite antigen genetic diversity in the design of Plasmodium vivax serological exposure markers for malaria,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4412105028,e73d12d07f33cf77880d951f4258805a5383d6a0411a978608d157fe31ea877c,2201
W4412739869,10.2139/ssrn.5371095,"Chronic Stress Raises Baseline Circulating Corticosterone and Reduces Vocal Plasticity in Male Budgerigars, an Avian Model for Adult Vocal Learning",2025,SSRN Electronic Journal,abstract_only,openalex,2026-07-02T21:17:51Z,https://openalex.org/W4412739869,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4414683437,10.1101/2025.09.30.679632,Tree microbiomes and methane exchange in upland forests,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:52Z,https://openalex.org/W4414683437,aeacd0116e82c00bc9a7318b14457dd97a0a05ace7bb5bdda18f8ccffc0aecf5,1646
W4416894571,10.1101/2025.11.30.691463,Sampling Microbial Dynamics in the Salish Sea Estuary: Evaluating Methods to Capture Cyanobacteria and Cyanophage,2025,bioRxiv (Cold Spring Harbor Laboratory),abstract_only,openalex,2026-07-02T21:17:52Z,https://openalex.org/W4416894571,a0394dce470fdf0936f9ae14a74a9514c7e23bc1b4725dee565f0526eb9b59aa,2018
